Date,AveragePrice,Total Volume,type,region
2016-07-24,1.77,7162.2,organic,Nashville
2016-07-17,1.2,11534.1,organic,Nashville
2016-07-10,1.35,10013.26,organic,Nashville
2016-07-03,0.89,15605.42,organic,Nashville
2016-06-26,1.18,9785.03,organic,Nashville
2016-06-19,0.86,14368.37,organic,Nashville
2016-06-12,1.31,11428.18,organic,Nashville
2016-06-05,1.08,13135.08,organic,Nashville
2016-05-29,1.16,11609.26,organic,Nashville
2016-05-22,1.16,11734.73,organic,Nashville
2016-05-15,1.26,14199.98,organic,Nashville
2016-05-08,0.94,16049.96,organic,Nashville
2016-05-01,1.45,8547.72,organic,Nashville
2016-04-24,1.18,11773.05,organic,Nashville
2016-04-17,0.86,28242.04,organic,Nashville
2016-04-10,0.85,30449.23,organic,Nashville
2016-04-03,1.59,6681.85,organic,Nashville
2016-03-27,1.46,7913.84,organic,Nashville
2016-03-20,1.53,6926.91,organic,Nashville
2016-03-13,1.32,12819.92,organic,Nashville
2016-03-06,1.32,11949.2,organic,Nashville
2016-02-28,1.53,5288.17,organic,Nashville
2016-02-21,1.49,4856.96,organic,Nashville
2016-02-14,1.42,5590.9,organic,Nashville
2016-02-07,1.4,5805.78,organic,Nashville
2016-01-31,1.39,5767.66,organic,Nashville
2016-01-24,1.37,6554.54,organic,Nashville
2016-01-17,1.51,5750.49,organic,Nashville
2016-01-10,1.53,4746.74,organic,Nashville
2016-01-03,1.42,5741.19,organic,Nashville
2016-12-25,1.41,3918.94,organic,NewOrleansMobile
2016-12-18,1.43,2560.46,organic,NewOrleansMobile
2016-12-11,1.51,2516.58,organic,NewOrleansMobile
2016-12-04,1.55,2945.91,organic,NewOrleansMobile
2016-11-27,1.48,2425.61,organic,NewOrleansMobile
2016-11-20,1.55,3713.49,organic,NewOrleansMobile
2016-11-13,1.51,5038.15,organic,NewOrleansMobile
2016-11-06,1.66,3968.96,organic,NewOrleansMobile
2016-10-30,1.59,3649.01,organic,NewOrleansMobile
2016-10-23,1.51,2300.83,organic,NewOrleansMobile
2016-10-16,1.68,2886.0,organic,NewOrleansMobile
2016-10-09,1.91,994.05,organic,NewOrleansMobile
2016-10-02,1.72,1263.25,organic,NewOrleansMobile
2016-09-25,1.5,3382.35,organic,NewOrleansMobile
2016-09-18,1.4,3088.88,organic,NewOrleansMobile
2016-09-11,1.42,3703.61,organic,NewOrleansMobile
2016-09-04,1.52,4206.78,organic,NewOrleansMobile
2016-08-28,1.49,3743.27,organic,NewOrleansMobile
2016-08-21,1.56,3603.85,organic,NewOrleansMobile
2016-08-14,1.55,5197.45,organic,NewOrleansMobile
2016-08-07,1.55,4968.45,organic,NewOrleansMobile
2016-07-31,1.41,5187.23,organic,NewOrleansMobile
2016-07-24,1.41,4106.49,organic,NewOrleansMobile
2016-07-17,1.34,5190.83,organic,NewOrleansMobile
2016-07-10,1.3,4258.8,organic,NewOrleansMobile
2016-07-03,1.18,3290.05,organic,NewOrleansMobile
2016-06-26,1.3,4842.27,organic,NewOrleansMobile
2016-06-19,1.25,4623.06,organic,NewOrleansMobile
2016-06-12,1.73,1325.91,organic,NewOrleansMobile
2016-06-05,1.68,1388.5,organic,NewOrleansMobile
2016-05-29,1.8,1035.0,organic,NewOrleansMobile
2016-05-22,1.58,1581.74,organic,NewOrleansMobile
2016-05-15,1.44,3075.57,organic,NewOrleansMobile
2016-05-08,1.47,4828.24,organic,NewOrleansMobile
2016-05-01,1.44,5262.04,organic,NewOrleansMobile
2016-04-24,1.44,4462.14,organic,NewOrleansMobile
2016-04-17,1.45,3885.61,organic,NewOrleansMobile
2016-04-10,1.27,4008.89,organic,NewOrleansMobile
2016-04-03,1.31,3140.08,organic,NewOrleansMobile
2016-03-27,1.26,3468.78,organic,NewOrleansMobile
2016-03-20,1.26,3553.39,organic,NewOrleansMobile
2016-03-13,1.27,4261.47,organic,NewOrleansMobile
2016-03-06,1.37,2612.54,organic,NewOrleansMobile
2016-02-28,1.44,2807.6,organic,NewOrleansMobile
2016-02-21,1.54,2500.35,organic,NewOrleansMobile
2016-02-14,1.46,3416.04,organic,NewOrleansMobile
2016-02-07,1.41,2672.99,organic,NewOrleansMobile
2016-01-31,1.43,3211.24,organic,NewOrleansMobile
2016-01-24,1.34,3903.11,organic,NewOrleansMobile
2016-01-17,1.48,3180.64,organic,NewOrleansMobile
2016-01-10,1.52,2774.1,organic,NewOrleansMobile
2016-01-03,1.52,2906.1,organic,NewOrleansMobile
2016-12-25,2.17,37438.54,organic,NewYork
2016-12-18,1.99,51329.63,organic,NewYork
2016-12-11,2.22,32658.97,organic,NewYork
2016-12-04,2.04,45383.62,organic,NewYork
2016-11-27,2.38,29117.76,organic,NewYork
2016-11-20,2.04,48364.4,organic,NewYork
2016-11-13,2.65,28406.0,organic,NewYork
2016-11-06,2.46,25247.34,organic,NewYork
2016-10-30,2.25,25450.53,organic,NewYork
2016-10-23,2.1,8442.79,organic,NewYork
2016-10-16,2.33,17837.78,organic,NewYork
2016-10-09,2.3,26463.29,organic,NewYork
2016-10-02,2.41,35543.08,organic,NewYork
2016-09-25,2.34,31716.46,organic,NewYork
2016-09-18,2.36,45701.82,organic,NewYork
2016-09-11,2.06,70119.57,organic,NewYork
2016-09-04,2.15,45204.38,organic,NewYork
2016-08-28,2.32,19375.8,organic,NewYork
2016-08-21,2.16,30583.43,organic,NewYork
2016-08-14,2.27,25308.77,organic,NewYork
2016-08-07,2.37,27155.2,organic,NewYork
2016-07-31,2.41,24047.65,organic,NewYork
2016-07-24,2.32,29300.63,organic,NewYork
2016-07-17,2.4,55607.08,organic,NewYork
2016-07-10,2.33,50300.29,organic,NewYork
2016-07-03,2.28,46314.26,organic,NewYork
2016-06-26,2.23,38645.77,organic,NewYork
2016-06-19,2.26,37403.19,organic,NewYork
2016-06-12,1.94,28758.83,organic,NewYork
2016-06-05,2.15,31807.14,organic,NewYork
2016-05-29,2.15,34505.47,organic,NewYork
2016-05-22,2.01,44794.06,organic,NewYork
2016-05-15,2.02,34788.28,organic,NewYork
2016-05-08,2.0,39638.67,organic,NewYork
2016-05-01,2.16,54477.59,organic,NewYork
2016-04-24,2.11,50334.94,organic,NewYork
2016-04-17,1.98,40280.96,organic,NewYork
2016-04-10,2.2,30461.39,organic,NewYork
2016-04-03,2.08,47308.85,organic,NewYork
2016-03-27,2.12,35908.78,organic,NewYork
2016-03-20,1.92,31916.68,organic,NewYork
2016-03-13,1.96,33409.96,organic,NewYork
2016-03-06,1.86,41547.14,organic,NewYork
2016-02-28,1.96,32608.62,organic,NewYork
2016-02-21,1.9,26230.35,organic,NewYork
2016-02-14,2.11,28290.46,organic,NewYork
2016-02-07,1.95,30482.41,organic,NewYork
2016-01-31,1.83,24749.38,organic,NewYork
2016-01-24,2.09,28121.46,organic,NewYork
2016-01-17,1.93,20475.96,organic,NewYork
2016-01-10,1.54,34629.36,organic,NewYork
2016-01-03,1.61,21072.22,organic,NewYork
2016-12-25,2.0,109788.24,organic,Northeast
2016-12-18,1.94,113583.14,organic,Northeast
2016-12-11,2.01,106002.64,organic,Northeast
2016-12-04,2.0,117562.6,organic,Northeast
2016-11-27,2.13,85024.33,organic,Northeast
2016-11-20,1.93,119375.15,organic,Northeast
2016-11-13,2.13,82987.85,organic,Northeast
2016-11-06,2.07,89099.08,organic,Northeast
2016-10-30,1.96,72130.37,organic,Northeast
2016-10-23,1.7,57081.84,organic,Northeast
2016-10-16,1.86,73430.26,organic,Northeast
2016-10-09,1.91,87711.53,organic,Northeast
2016-10-02,1.99,100529.39,organic,Northeast
2016-09-25,1.96,111261.71,organic,Northeast
2016-09-18,2.04,137076.37,organic,Northeast
2016-09-11,1.95,165386.89,organic,Northeast
2016-09-04,1.92,128284.46,organic,Northeast
2016-08-28,1.84,71636.65,organic,Northeast
2016-08-21,1.75,106119.98,organic,Northeast
2016-08-14,1.85,76276.8,organic,Northeast
2016-08-07,1.88,87942.88,organic,Northeast
2016-07-31,1.87,73835.93,organic,Northeast
2016-07-24,1.89,88923.85,organic,Northeast
2016-07-17,2.07,149636.3,organic,Northeast
2016-07-10,1.99,131639.67,organic,Northeast
2016-07-03,1.86,152428.41,organic,Northeast
2016-06-26,1.91,115923.75,organic,Northeast
2016-06-19,1.9,116678.91,organic,Northeast
2016-06-12,1.71,93841.12,organic,Northeast
2016-06-05,1.79,102940.66,organic,Northeast
2016-05-29,1.87,111097.01,organic,Northeast
2016-05-22,1.81,134280.15,organic,Northeast
2016-05-15,1.79,112278.17,organic,Northeast
2016-05-08,1.78,123022.55,organic,Northeast
2016-05-01,1.94,151476.61,organic,Northeast
2016-04-24,1.9,151219.06,organic,Northeast
2016-04-17,1.84,119446.75,organic,Northeast
2016-04-10,1.88,114275.61,organic,Northeast
2016-04-03,1.88,124627.43,organic,Northeast
2016-03-27,1.85,114767.54,organic,Northeast
2016-03-20,1.75,104018.17,organic,Northeast
2016-03-13,1.75,103718.78,organic,Northeast
2016-03-06,1.79,113859.82,organic,Northeast
2016-02-28,1.8,109507.5,organic,Northeast
2016-02-21,1.77,87442.77,organic,Northeast
2016-02-14,1.95,83662.7,organic,Northeast
2016-02-07,1.9,96595.25,organic,Northeast
2016-01-31,1.73,87698.15,organic,Northeast
2016-01-24,1.82,89368.59,organic,Northeast
2016-01-17,1.67,76290.32,organic,Northeast
2016-01-10,1.52,99539.08,organic,Northeast
2016-01-03,1.54,79900.43,organic,Northeast
2016-12-25,1.9,10968.74,organic,NorthernNewEngland
2016-12-18,1.95,7450.03,organic,NorthernNewEngland
2016-12-11,1.85,10526.21,organic,NorthernNewEngland
2016-12-04,1.96,8741.54,organic,NorthernNewEngland
2016-11-27,1.84,8724.65,organic,NorthernNewEngland
2016-11-20,1.81,9539.41,organic,NorthernNewEngland
2016-11-13,1.79,10725.45,organic,NorthernNewEngland
2016-11-06,1.84,12574.7,organic,NorthernNewEngland
2016-10-30,1.65,7404.92,organic,NorthernNewEngland
2016-10-23,1.75,11324.45,organic,NorthernNewEngland
2016-10-16,1.49,8965.14,organic,NorthernNewEngland
2016-10-09,1.56,10289.97,organic,NorthernNewEngland
2016-10-02,1.58,12400.93,organic,NorthernNewEngland
2016-09-25,1.51,14401.06,organic,NorthernNewEngland
2016-09-18,1.66,11836.41,organic,NorthernNewEngland
2016-09-11,1.65,17561.31,organic,NorthernNewEngland
2016-09-04,1.58,13039.44,organic,NorthernNewEngland
2016-08-28,1.51,8866.2,organic,NorthernNewEngland
2016-08-21,1.43,11826.44,organic,NorthernNewEngland
2016-08-14,1.4,8519.17,organic,NorthernNewEngland
2016-08-07,1.28,5685.2,organic,NorthernNewEngland
2016-07-31,1.1,4845.69,organic,NorthernNewEngland
2016-07-24,1.13,5882.29,organic,NorthernNewEngland
2016-07-17,1.47,12521.46,organic,NorthernNewEngland
2016-07-10,1.45,14482.73,organic,NorthernNewEngland
2016-07-03,1.33,29132.17,organic,NorthernNewEngland
2016-06-26,1.46,12472.06,organic,NorthernNewEngland
2016-06-19,1.42,10848.56,organic,NorthernNewEngland
2016-06-12,0.99,4574.17,organic,NorthernNewEngland
2016-06-05,1.04,5130.06,organic,NorthernNewEngland
2016-05-29,1.19,4901.16,organic,NorthernNewEngland
2016-05-22,1.26,7645.75,organic,NorthernNewEngland
2016-05-15,1.22,5778.15,organic,NorthernNewEngland
2016-05-08,1.63,11801.47,organic,NorthernNewEngland
2016-05-01,1.62,11626.48,organic,NorthernNewEngland
2016-04-24,1.69,13226.51,organic,NorthernNewEngland
2016-04-17,1.6,12342.22,organic,NorthernNewEngland
2016-04-10,1.5,13624.67,organic,NorthernNewEngland
2016-04-03,1.61,8175.69,organic,NorthernNewEngland
2016-03-27,1.61,12855.46,organic,NorthernNewEngland
2016-03-20,1.67,11336.93,organic,NorthernNewEngland
2016-03-13,1.63,10985.53,organic,NorthernNewEngland
2016-03-06,1.68,10184.27,organic,NorthernNewEngland
2016-02-28,1.64,9920.46,organic,NorthernNewEngland
2016-02-21,1.64,9227.72,organic,NorthernNewEngland
2016-02-14,1.66,10158.92,organic,NorthernNewEngland
2016-02-07,1.67,9790.85,organic,NorthernNewEngland
2016-01-31,1.65,9140.79,organic,NorthernNewEngland
2016-01-24,1.67,11214.42,organic,NorthernNewEngland
2016-01-17,1.55,10459.56,organic,NorthernNewEngland
2016-01-10,1.66,10525.16,organic,NorthernNewEngland
2016-01-03,1.63,8936.72,organic,NorthernNewEngland
2016-12-25,1.27,5601.65,organic,Orlando
2016-12-18,1.26,5670.99,organic,Orlando
2016-12-11,1.4,5860.1,organic,Orlando
2016-12-04,1.46,5320.93,organic,Orlando
2016-11-27,1.47,4543.09,organic,Orlando
2016-11-20,1.53,5481.72,organic,Orlando
2016-11-13,1.53,6791.4,organic,Orlando
2016-11-06,1.56,6077.14,organic,Orlando
2016-10-30,1.56,3758.96,organic,Orlando
2016-10-23,1.5,4025.09,organic,Orlando
2016-10-16,1.44,2930.31,organic,Orlando
2016-10-09,2.0,3382.0,organic,Orlando
2016-10-02,2.3,3772.67,organic,Orlando
2016-09-25,2.03,3985.23,organic,Orlando
2016-09-18,1.4,7833.25,organic,Orlando
2016-09-11,1.47,7565.44,organic,Orlando
2016-09-04,1.85,6266.14,organic,Orlando
2016-08-28,1.8,6294.99,organic,Orlando
2016-08-21,1.85,6359.75,organic,Orlando
2016-08-14,1.88,6737.38,organic,Orlando
2016-08-07,1.9,6740.73,organic,Orlando
2016-07-31,1.84,7013.82,organic,Orlando
2016-07-24,1.81,8411.92,organic,Orlando
2016-07-17,1.9,6345.68,organic,Orlando
2016-07-10,1.53,9912.51,organic,Orlando
2016-07-03,1.32,9029.86,organic,Orlando
2016-06-26,1.64,6955.34,organic,Orlando
2016-06-19,1.51,6725.85,organic,Orlando
2016-06-12,1.58,6084.04,organic,Orlando
2016-06-05,1.51,6376.64,organic,Orlando
2016-05-29,1.47,7278.69,organic,Orlando
2016-05-22,1.59,6642.88,organic,Orlando
2016-05-15,1.64,5418.84,organic,Orlando
2016-05-08,1.68,5598.49,organic,Orlando
2016-05-01,1.6,5699.71,organic,Orlando
2016-04-24,1.61,6013.98,organic,Orlando
2016-04-17,1.64,5604.81,organic,Orlando
2016-04-10,1.51,5190.56,organic,Orlando
2016-04-03,1.56,5754.88,organic,Orlando
2016-03-27,1.6,5298.14,organic,Orlando
2016-03-20,1.57,4356.15,organic,Orlando
2016-03-13,1.52,5651.13,organic,Orlando
2016-03-06,1.74,3787.95,organic,Orlando
2016-02-28,1.78,4143.52,organic,Orlando
2016-02-21,1.67,3724.91,organic,Orlando
2016-02-14,1.69,4079.97,organic,Orlando
2016-02-07,1.7,3886.64,organic,Orlando
2016-01-31,1.76,4059.35,organic,Orlando
2016-01-24,1.59,4767.81,organic,Orlando
2016-01-17,1.77,3490.69,organic,Orlando
2016-01-10,1.75,3858.1,organic,Orlando
2016-01-03,1.33,9387.91,organic,Orlando
2016-12-25,1.9,11376.97,organic,Philadelphia
2016-12-18,1.87,10810.89,organic,Philadelphia
2016-12-11,2.04,8663.02,organic,Philadelphia
2016-12-04,2.01,10385.65,organic,Philadelphia
2016-11-27,2.18,7896.69,organic,Philadelphia
2016-11-20,1.9,11621.1,organic,Philadelphia
2016-11-13,2.45,6285.53,organic,Philadelphia
2016-11-06,2.32,7734.59,organic,Philadelphia
2016-10-30,2.39,6531.71,organic,Philadelphia
2016-10-23,2.06,4580.38,organic,Philadelphia
2016-10-16,2.26,6276.25,organic,Philadelphia
2016-10-09,2.17,6701.46,organic,Philadelphia
2016-10-02,2.23,6865.93,organic,Philadelphia
2016-09-25,2.24,9520.79,organic,Philadelphia
2016-09-18,2.18,12536.03,organic,Philadelphia
2016-09-11,2.08,15403.19,organic,Philadelphia
2016-09-04,2.04,12126.24,organic,Philadelphia
2016-08-28,2.06,6321.4,organic,Philadelphia
2016-08-21,1.87,10605.21,organic,Philadelphia
2016-08-14,2.06,6968.81,organic,Philadelphia
2016-08-07,2.04,9269.42,organic,Philadelphia
2016-07-31,2.2,7431.86,organic,Philadelphia
2016-07-24,2.07,7958.25,organic,Philadelphia
2016-07-17,2.16,13247.34,organic,Philadelphia
2016-07-10,2.15,10301.6,organic,Philadelphia
2016-07-03,2.16,10437.32,organic,Philadelphia
2016-06-26,2.16,9455.24,organic,Philadelphia
2016-06-19,2.19,10778.24,organic,Philadelphia
2016-06-12,1.85,9058.23,organic,Philadelphia
2016-06-05,1.91,9901.74,organic,Philadelphia
2016-05-29,2.07,10738.68,organic,Philadelphia
2016-05-22,1.97,11516.4,organic,Philadelphia
2016-05-15,1.98,10923.26,organic,Philadelphia
2016-05-08,1.86,8514.81,organic,Philadelphia
2016-05-01,1.87,13101.38,organic,Philadelphia
2016-04-24,1.9,14651.93,organic,Philadelphia
2016-04-17,1.89,11963.98,organic,Philadelphia
2016-04-10,1.95,10787.78,organic,Philadelphia
2016-04-03,1.81,13620.12,organic,Philadelphia
2016-03-27,1.95,10596.57,organic,Philadelphia
2016-03-20,1.75,8420.43,organic,Philadelphia
2016-03-13,1.59,11340.53,organic,Philadelphia
2016-03-06,1.53,16463.5,organic,Philadelphia
2016-02-28,1.62,13804.29,organic,Philadelphia
2016-02-21,1.79,9168.4,organic,Philadelphia
2016-02-14,2.07,5952.62,organic,Philadelphia
2016-02-07,1.86,9387.43,organic,Philadelphia
2016-01-31,1.53,11396.43,organic,Philadelphia
2016-01-24,1.81,11722.26,organic,Philadelphia
2016-01-17,1.68,8382.56,organic,Philadelphia
2016-01-10,1.37,13336.18,organic,Philadelphia
2016-01-03,1.53,8788.89,organic,Philadelphia
2016-12-25,1.85,8657.87,organic,PhoenixTucson
2016-12-18,1.83,6977.44,organic,PhoenixTucson
2016-12-11,1.83,8087.23,organic,PhoenixTucson
2016-12-04,1.96,7009.95,organic,PhoenixTucson
2016-11-27,2.01,6470.08,organic,PhoenixTucson
2016-11-20,2.01,8076.24,organic,PhoenixTucson
2016-11-13,1.86,11446.65,organic,PhoenixTucson
2016-11-06,2.35,8304.78,organic,PhoenixTucson
2016-10-30,2.62,5394.03,organic,PhoenixTucson
2016-10-23,2.22,6017.53,organic,PhoenixTucson
2016-10-16,2.04,8551.32,organic,PhoenixTucson
2016-10-09,2.4,5962.78,organic,PhoenixTucson
2016-10-02,2.62,5380.03,organic,PhoenixTucson
2016-09-25,2.47,5578.01,organic,PhoenixTucson
2016-09-18,2.13,7887.03,organic,PhoenixTucson
2016-09-11,2.16,8839.2,organic,PhoenixTucson
2016-09-04,2.15,8914.06,organic,PhoenixTucson
2016-08-28,2.18,8525.59,organic,PhoenixTucson
2016-08-21,2.08,9183.92,organic,PhoenixTucson
2016-08-14,2.13,9220.95,organic,PhoenixTucson
2016-08-07,2.13,9649.24,organic,PhoenixTucson
2016-07-31,2.19,10363.16,organic,PhoenixTucson
2016-07-24,2.08,11457.48,organic,PhoenixTucson
2016-07-17,1.77,14216.44,organic,PhoenixTucson
2016-07-10,1.82,13993.22,organic,PhoenixTucson
2016-07-03,1.65,14055.26,organic,PhoenixTucson
2016-06-26,1.66,13866.31,organic,PhoenixTucson
2016-06-19,1.69,17096.49,organic,PhoenixTucson
2016-06-12,1.51,14349.12,organic,PhoenixTucson
2016-06-05,1.52,12699.87,organic,PhoenixTucson
2016-05-29,1.47,19187.81,organic,PhoenixTucson
2016-05-22,1.52,14664.1,organic,PhoenixTucson
2016-05-15,1.37,23075.45,organic,PhoenixTucson
2016-05-08,1.41,14187.6,organic,PhoenixTucson
2016-05-01,1.3,19517.25,organic,PhoenixTucson
2016-04-24,1.39,33498.69,organic,PhoenixTucson
2016-04-17,1.53,18395.17,organic,PhoenixTucson
2016-04-10,1.38,13919.54,organic,PhoenixTucson
2016-04-03,1.25,13281.61,organic,PhoenixTucson
2016-03-27,1.54,11321.14,organic,PhoenixTucson
2016-03-20,1.57,10097.84,organic,PhoenixTucson
2016-03-13,1.47,11203.89,organic,PhoenixTucson
2016-03-06,1.48,12436.96,organic,PhoenixTucson
2016-02-28,1.52,10666.36,organic,PhoenixTucson
2016-02-21,1.63,9223.0,organic,PhoenixTucson
2016-02-14,1.34,12060.32,organic,PhoenixTucson
2016-02-07,1.6,9473.34,organic,PhoenixTucson
2016-01-31,1.53,8134.79,organic,PhoenixTucson
2016-01-24,1.61,9059.12,organic,PhoenixTucson
2016-01-17,1.46,10926.61,organic,PhoenixTucson
2016-01-10,1.35,13145.55,organic,PhoenixTucson
2016-01-03,1.61,10650.66,organic,PhoenixTucson
2016-12-25,1.48,7784.0,organic,Pittsburgh
2016-12-18,1.48,6429.27,organic,Pittsburgh
2016-12-11,1.52,7774.07,organic,Pittsburgh
2016-12-04,1.53,7908.69,organic,Pittsburgh
2016-11-27,1.53,6723.98,organic,Pittsburgh
2016-11-20,1.53,7498.33,organic,Pittsburgh
2016-11-13,1.53,7864.22,organic,Pittsburgh
2016-11-06,1.53,8022.27,organic,Pittsburgh
2016-10-30,1.54,8707.36,organic,Pittsburgh
2016-10-23,1.52,8896.5,organic,Pittsburgh
2016-10-16,1.53,9213.3,organic,Pittsburgh
2016-10-09,1.51,9599.33,organic,Pittsburgh
2016-10-02,1.53,10005.59,organic,Pittsburgh
2016-09-25,1.53,8814.22,organic,Pittsburgh
2016-09-18,1.51,7587.7,organic,Pittsburgh
2016-09-11,1.49,6094.84,organic,Pittsburgh
2016-09-04,1.53,5272.87,organic,Pittsburgh
2016-08-28,1.52,4650.34,organic,Pittsburgh
2016-08-21,1.54,5441.24,organic,Pittsburgh
2016-08-14,1.54,5960.37,organic,Pittsburgh
2016-08-07,1.54,5082.89,organic,Pittsburgh
2016-07-31,1.49,6155.8,organic,Pittsburgh
2016-07-24,1.46,5495.34,organic,Pittsburgh
2016-07-17,1.44,5896.38,organic,Pittsburgh
2016-07-10,1.49,2672.71,organic,Pittsburgh
2016-07-03,1.47,3486.32,organic,Pittsburgh
2016-06-26,1.48,5570.89,organic,Pittsburgh
2016-06-19,1.43,7345.74,organic,Pittsburgh
2016-06-12,1.47,5885.34,organic,Pittsburgh
2016-06-05,1.49,5639.69,organic,Pittsburgh
2016-05-29,1.49,7189.09,organic,Pittsburgh
2016-05-22,1.42,1978.61,organic,Pittsburgh
2016-05-15,1.41,2139.33,organic,Pittsburgh
2016-05-08,1.31,2124.35,organic,Pittsburgh
2016-05-01,1.42,2119.08,organic,Pittsburgh
2016-04-24,1.48,1541.74,organic,Pittsburgh
2016-04-17,1.48,1614.86,organic,Pittsburgh
2016-04-10,1.35,1159.5,organic,Pittsburgh
2016-04-03,1.43,1015.29,organic,Pittsburgh
2016-03-27,1.18,1702.84,organic,Pittsburgh
2016-03-20,1.2,1237.02,organic,Pittsburgh
2016-03-13,1.15,1479.81,organic,Pittsburgh
2016-03-06,1.37,867.18,organic,Pittsburgh
2016-02-28,1.54,879.94,organic,Pittsburgh
2016-02-21,1.33,1256.47,organic,Pittsburgh
2016-02-14,1.38,1238.86,organic,Pittsburgh
2016-02-07,1.45,992.32,organic,Pittsburgh
2016-01-31,1.3,1241.84,organic,Pittsburgh
2016-01-24,1.16,1940.08,organic,Pittsburgh
2016-01-17,1.45,1219.69,organic,Pittsburgh
2016-01-10,1.4,1314.78,organic,Pittsburgh
2016-01-03,1.44,911.96,organic,Pittsburgh
2016-12-25,1.55,43291.45,organic,Plains
2016-12-18,1.6,41255.97,organic,Plains
2016-12-11,1.71,43540.93,organic,Plains
2016-12-04,1.7,43160.92,organic,Plains
2016-11-27,1.69,45636.25,organic,Plains
2016-11-20,1.63,50911.0,organic,Plains
2016-11-13,1.74,51861.03,organic,Plains
2016-11-06,1.76,43201.25,organic,Plains
2016-10-30,1.8,33702.09,organic,Plains
2016-10-23,1.55,36280.49,organic,Plains
2016-10-16,1.67,33832.86,organic,Plains
2016-10-09,1.55,45120.49,organic,Plains
2016-10-02,1.76,47384.06,organic,Plains
2016-09-25,1.87,44993.62,organic,Plains
2016-09-18,1.78,43823.87,organic,Plains
2016-09-11,1.86,46267.04,organic,Plains
2016-09-04,1.76,52999.19,organic,Plains
2016-08-28,1.67,54112.35,organic,Plains
2016-08-21,1.8,51545.86,organic,Plains
2016-08-14,1.82,53866.63,organic,Plains
2016-08-07,1.81,52811.38,organic,Plains
2016-07-31,1.72,53685.87,organic,Plains
2016-07-24,1.63,56114.01,organic,Plains
2016-07-17,1.76,46645.35,organic,Plains
2016-07-10,1.7,48278.48,organic,Plains
2016-07-03,1.63,50608.69,organic,Plains
2016-06-26,1.63,52284.1,organic,Plains
2016-06-19,1.63,57957.05,organic,Plains
2016-06-12,1.63,51075.07,organic,Plains
2016-06-05,1.68,54947.33,organic,Plains
2016-05-29,1.76,40907.26,organic,Plains
2016-05-22,1.63,53325.35,organic,Plains
2016-05-15,1.65,47778.34,organic,Plains
2016-05-08,1.58,54825.59,organic,Plains
2016-05-01,1.59,42077.45,organic,Plains
2016-04-24,1.29,61993.61,organic,Plains
2016-04-17,1.57,42572.64,organic,Plains
2016-04-10,1.36,57602.01,organic,Plains
2016-04-03,1.45,46543.64,organic,Plains
2016-03-27,1.45,47440.66,organic,Plains
2016-03-20,1.44,48042.77,organic,Plains
2016-03-13,1.54,41060.75,organic,Plains
2016-03-06,1.76,35593.76,organic,Plains
2016-02-28,1.39,51756.47,organic,Plains
2016-02-21,1.34,51258.32,organic,Plains
2016-02-14,1.68,36769.77,organic,Plains
2016-02-07,1.57,37624.17,organic,Plains
2016-01-31,1.55,40874.22,organic,Plains
2016-01-24,1.33,56919.22,organic,Plains
2016-01-17,1.47,50053.55,organic,Plains
2016-01-10,1.63,41956.88,organic,Plains
2016-01-03,1.5,38955.86,organic,Plains
2016-12-25,0.68,72161.05,organic,Portland
2016-12-18,0.99,35326.04,organic,Portland
2016-12-11,1.45,19755.49,organic,Portland
2016-12-04,1.46,26063.62,organic,Portland
2016-11-27,1.39,26868.47,organic,Portland
2016-11-20,1.41,31252.69,organic,Portland
2016-11-13,2.16,18792.52,organic,Portland
2016-11-06,1.79,25232.75,organic,Portland
2016-10-30,2.55,7136.88,organic,Portland
2016-10-23,2.1,7817.32,organic,Portland
2016-10-16,1.4,26243.63,organic,Portland
2016-10-09,1.39,18266.3,organic,Portland
2016-10-02,1.21,26444.58,organic,Portland
2016-09-25,1.57,15562.86,organic,Portland
2016-09-18,1.46,24816.08,organic,Portland
2016-09-11,1.22,43084.05,organic,Portland
2016-09-04,1.34,38353.11,organic,Portland
2016-08-28,2.06,21628.4,organic,Portland
2016-08-21,1.67,25714.0,organic,Portland
2016-08-14,1.74,29526.94,organic,Portland
2016-08-07,1.58,28823.92,organic,Portland
2016-07-31,1.64,30036.81,organic,Portland
2016-07-24,2.25,20483.39,organic,Portland
2016-07-17,1.86,29018.17,organic,Portland
2016-07-10,1.66,27248.92,organic,Portland
2016-07-03,1.33,45380.46,organic,Portland
2016-06-26,1.42,36278.04,organic,Portland
2016-06-19,1.23,49843.09,organic,Portland
2016-06-12,1.67,25140.3,organic,Portland
2016-06-05,1.66,29171.54,organic,Portland
2016-05-29,1.44,34897.73,organic,Portland
2016-05-22,1.22,56942.79,organic,Portland
2016-05-15,1.61,28745.81,organic,Portland
2016-05-08,1.19,40105.0,organic,Portland
2016-05-01,1.03,44515.8,organic,Portland
2016-04-24,1.39,38186.89,organic,Portland
2016-04-17,1.64,19825.05,organic,Portland
2016-04-10,0.96,81224.11,organic,Portland
2016-04-03,1.3,35447.47,organic,Portland
2016-03-27,1.33,30826.41,organic,Portland
2016-03-20,0.87,96171.26,organic,Portland
2016-03-13,1.13,38889.87,organic,Portland
2016-03-06,1.29,29351.99,organic,Portland
2016-02-28,1.89,12313.5,organic,Portland
2016-02-21,1.76,13209.42,organic,Portland
2016-02-14,0.9,63682.51,organic,Portland
2016-02-07,1.12,30022.42,organic,Portland
